idx,Major,Degree,NumSalariesReported,Avg,Max,Min,StDev,25th,Median,75th,Semester,Year,College
1650,Financial Management,Master,10,77340.0,122000.0,50000.0,+/- 20026,70000.0,75000.0,88200.0,Fall,2019,College of Mays Business School
1651,Financial Management-PPA,Master,3,57167.0,57500.0,57000.0,+/- 289,57000.0,57000.0,57500.0,Fall,2019,College of Mays Business School
1652,Human Resource Management,Master,22,80918.0,89500.0,65000.0,+/- 6561,80000.0,82000.0,86500.0,Fall,2019,College of Mays Business School
1653,Land Economics & Real Estate,Master,4,63725.0,74900.0,50000.0,+/- 11053,60000.0,65000.0,74900.0,Fall,2019,College of Mays Business School
1654,Management,Bachelor,12,53447.0,81000.0,33362.0,+/- 13639,50000.0,50000.0,66000.0,Fall,2019,College of Mays Business School
1655,Management Information Systems,Bachelor,21,70119.0,90000.0,56000.0,+/- 8577,65250.0,70000.0,76125.0,Fall,2019,College of Mays Business School
1656,Marketing,Bachelor,16,46125.0,70000.0,24000.0,+/- 11673,40000.0,46000.0,55000.0,Fall,2019,College of Mays Business School
1657,Marketing,Master,5,71500.0,79500.0,69000.0,+/- 4500,69250.0,70000.0,77125.0,Fall,2019,College of Mays Business School
1658,Supply Chain Management,Bachelor,16,60091.0,80000.0,42500.0,+/- 8636,55350.0,60000.0,65000.0,Fall,2019,College of Mays Business School
1659,University Studies,Bachelor,4,50750.0,60000.0,45000.0,+/- 6500,48000.0,49000.0,60000.0,Fall,2019,College of Mays Business School
1660,Nursing,Bachelor,15,59592.0,75000.0,50000.0,+/- 6734,55000.0,60000.0,64610.0,Fall,2019,College of Nursing
1661,Public Health,Bachelor,3,57092.0,75000.0,45000.0,+/- 15823,49707.0,51276.0,75000.0,Fall,2019,College of Public Health
1662,Jurisprudence,Master,3,87667.0,145000.0,38000.0,+/- 53910,69500.0,80000.0,145000.0,Fall,2019,College of School of Law
1663,Applied Mathematical Sciences,Bachelor,4,77975.0,95000.0,67000.0,+/- 12644,69900.0,74950.0,95000.0,Fall,2019,College of Science
1664,Biology,Bachelor,5,37255.0,51276.0,30000.0,+/- 8867,31250.0,35000.0,48457.0,Fall,2019,College of Science
1665,Chemistry,Bachelor,3,63517.0,88000.0,51276.0,+/- 21203,51276.0,51276.0,88000.0,Fall,2019,College of Science
1666,Chemistry,Doctorate,4,79875.0,117000.0,52000.0,+/- 28857,63000.0,75250.0,117000.0,Fall,2019,College of Science
1667,Statistics,Bachelor,1,84000.0,84000.0,84000.0,+/- 0,84000.0,84000.0,84000.0,Fall,2019,College of Science
1668,University Studies,Bachelor,2,37800.0,40000.0,35600.0,+/- 3111,37800.0,37800.0,40000.0,Fall,2019,College of Science
1669,Biomedical Sciences,Bachelor,6,42167.0,60000.0,30000.0,+/- 12336,32500.0,41500.0,55000.0,Fall,2019,College of Veterinary Med & Biomedical Sc
1670,University Studies,Bachelor,6,36267.0,50000.0,27000.0,+/- 8119,31800.0,34700.0,45000.0,Fall,2019,College of Veterinary Med & Biomedical Sc
1671,Ag Communications & Journalism,Bachelor,5,52600.0,72000.0,31000.0,+/- 17757,45000.0,45000.0,71500.0,Fall,2018,College of Agriculture & Life Sciences
1672,Ag Leadership & Development,Bachelor,13,49846.0,100000.0,30000.0,+/- 17029,41250.0,50000.0,51750.0,Fall,2018,College of Agriculture & Life Sciences
1673,Agribusiness,Bachelor,9,55844.0,80000.0,43000.0,+/- 12821,48500.0,50000.0,70150.0,Fall,2018,College of Agriculture & Life Sciences
1674,Agribusiness,Master,4,75125.0,85000.0,58500.0,+/- 11849,75000.0,78500.0,85000.0,Fall,2018,College of Agriculture & Life Sciences
1675,Agricultural Economics,Bachelor,24,50000.0,75000.0,33000.0,+/- 10587,42000.0,50000.0,60000.0,Fall,2018,College of Agriculture & Life Sciences
1676,Agricultural Science,Bachelor,4,44250.0,50000.0,40000.0,+/- 4349,42000.0,43500.0,50000.0,Fall,2018,College of Agriculture & Life Sciences
1677,Agricultural Systems Mgmt,Bachelor,4,65944.0,90000.0,47500.0,+/- 20133,51276.0,63138.0,90000.0,Fall,2018,College of Agriculture & Life Sciences
1678,Animal Science,Bachelor,5,47200.0,56000.0,40000.0,+/- 7014,42500.0,50000.0,54500.0,Fall,2018,College of Agriculture & Life Sciences
1679,Bioenvironmental Sciences,Bachelor,3,53533.0,75000.0,41600.0,+/- 18629,43400.0,44000.0,75000.0,Fall,2018,College of Agriculture & Life Sciences
1680,Biological & Agricultural Engr,Bachelor,2,85000.0,100000.0,70000.0,+/- 21213,85000.0,85000.0,100000.0,Fall,2018,College of Agriculture & Life Sciences
1681,Entomology,Bachelor,1,58000.0,58000.0,58000.0,+/- 0,58000.0,58000.0,58000.0,Fall,2018,College of Agriculture & Life Sciences
1682,Entomology,Doctorate,2,35000.0,45000.0,25000.0,+/- 14142,35000.0,35000.0,45000.0,Fall,2018,College of Agriculture & Life Sciences
1683,Environmental Studies,Bachelor,2,48500.0,52000.0,45000.0,+/- 4950,48500.0,48500.0,52000.0,Fall,2018,College of Agriculture & Life Sciences
1684,Food Science & Technology,Bachelor,6,50492.0,55000.0,40000.0,+/- 5613,49975.0,51500.0,55000.0,Fall,2018,College of Agriculture & Life Sciences
1685,Forestry,Bachelor,1,55000.0,55000.0,55000.0,+/- 0,55000.0,55000.0,55000.0,Fall,2018,College of Agriculture & Life Sciences
1686,Genetics,Bachelor,2,30000.0,30000.0,30000.0,+/- 0,30000.0,30000.0,30000.0,Fall,2018,College of Agriculture & Life Sciences
1687,Horticulture,Bachelor,6,40213.0,56000.0,26000.0,+/- 11823,33000.0,39000.0,53638.0,Fall,2018,College of Agriculture & Life Sciences
1688,Natural Resources Development,Master,2,37425.0,38850.0,36000.0,+/- 2015,37425.0,37425.0,38850.0,Fall,2018,College of Agriculture & Life Sciences
1689,Nutrition,Bachelor,2,36250.0,42500.0,30000.0,+/- 8839,36250.0,36250.0,42500.0,Fall,2018,College of Agriculture & Life Sciences
1690,Nutritional Sciences,Bachelor,1,45000.0,45000.0,45000.0,+/- 0,45000.0,45000.0,45000.0,Fall,2018,College of Agriculture & Life Sciences
1691,Plant & Environmental Soil Sc,Bachelor,2,55000.0,65000.0,45000.0,+/- 14142,55000.0,55000.0,65000.0,Fall,2018,College of Agriculture & Life Sciences
1692,Plant Breeding,Doctorate,3,59167.0,100000.0,30000.0,+/- 36429,43125.0,47500.0,100000.0,Fall,2018,College of Agriculture & Life Sciences
1693,Poultry Science,Bachelor,6,53250.0,60000.0,44000.0,+/- 6211,51250.0,55000.0,59000.0,Fall,2018,College of Agriculture & Life Sciences
1694,Rangeland Ecology & Management,Bachelor,3,71667.0,105000.0,45000.0,+/- 30551,60000.0,65000.0,105000.0,Fall,2018,College of Agriculture & Life Sciences
1695,"Recreation, Park & Tourism Sc",Bachelor,3,40333.0,60000.0,30000.0,+/- 17039,30750.0,31000.0,60000.0,Fall,2018,College of Agriculture & Life Sciences
1696,Spatial Sciences,Bachelor,1,60000.0,60000.0,60000.0,+/- 0,60000.0,60000.0,60000.0,Fall,2018,College of Agriculture & Life Sciences
1697,University Studies,Bachelor,11,50091.0,98000.0,34000.0,+/- 17779,40000.0,42000.0,54750.0,Fall,2018,College of Agriculture & Life Sciences
1698,Wildlife & Fisheries Sciences,Bachelor,6,38500.0,65000.0,27000.0,+/- 14237,29500.0,36000.0,52500.0,Fall,2018,College of Agriculture & Life Sciences
1699,Construction Science,Bachelor,54,63812.0,95000.0,46800.0,+/- 7880,60000.0,62900.0,66000.0,Fall,2018,College of Architecture
1700,Environ Design Arch Studies,Bachelor,5,49200.0,60000.0,40000.0,+/- 8468,43750.0,49000.0,58750.0,Fall,2018,College of Architecture
1701,Land & Property Development,Master,7,65714.0,75000.0,60000.0,+/- 7181,60000.0,60000.0,73500.0,Fall,2018,College of Architecture
1702,University Studies,Bachelor,12,55167.0,90000.0,32000.0,+/- 15678,45000.0,55000.0,65000.0,Fall,2018,College of Architecture
1703,Visualization,Bachelor,4,57750.0,100000.0,36000.0,+/- 28756,45000.0,47500.0,100000.0,Fall,2018,College of Architecture
1704,Public Svc & Admin-Exec Prog,Master,6,92833.0,130000.0,60000.0,+/- 26446,79500.0,87000.0,124000.0,Fall,2018,College of Bush School of Gov & Pub Serv
1705,Community Health,Bachelor,2,45638.0,51276.0,40000.0,+/- 7973,45638.0,45638.0,51276.0,Fall,2018,College of Education & Human Development
1706,Curriculum & Instruction,Master,8,50312.0,57500.0,43000.0,+/- 5189,49000.0,51500.0,54000.0,Fall,2018,College of Education & Human Development
1707,Edu Human Resource Development,Master,5,54600.0,80000.0,41000.0,+/- 15614,45500.0,50000.0,74500.0,Fall,2018,College of Education & Human Development
1708,Health,Bachelor,6,43001.0,50004.0,30000.0,+/- 7875,40000.0,44000.0,50002.0,Fall,2018,College of Education & Human Development
1709,Health Education,Master,2,43500.0,47000.0,40000.0,+/- 4950,43500.0,43500.0,47000.0,Fall,2018,College of Education & Human Development
1710,Human Resource Development,Bachelor,7,44777.0,56000.0,35000.0,+/- 7668,39360.0,45000.0,51500.0,Fall,2018,College of Education & Human Development
1711,Interdisciplinary Studies,Bachelor,34,47506.0,56000.0,33000.0,+/- 6351,42500.0,50000.0,53250.0,Fall,2018,College of Education & Human Development
1712,Kinesiology,Bachelor,2,41000.0,45000.0,37000.0,+/- 5657,41000.0,41000.0,45000.0,Fall,2018,College of Education & Human Development
1713,Kinesiology,Master,2,41500.0,48000.0,35000.0,+/- 9192,41500.0,41500.0,48000.0,Fall,2018,College of Education & Human Development
1714,Sport Management,Bachelor,8,46925.0,90000.0,30000.0,+/- 18786,35500.0,45250.0,48000.0,Fall,2018,College of Education & Human Development
1715,Sport Management,Master,5,53800.0,90000.0,30000.0,+/- 22961,42500.0,50000.0,82250.0,Fall,2018,College of Education & Human Development
1716,Technology Management,Bachelor,5,50500.0,75000.0,35000.0,+/- 15042,45000.0,45000.0,69375.0,Fall,2018,College of Education & Human Development
1717,University Studies,Bachelor,1,50000.0,50000.0,50000.0,+/- 0,50000.0,50000.0,50000.0,Fall,2018,College of Education & Human Development
1718,Aerospace Engineering,Bachelor,5,63000.0,82000.0,45000.0,+/- 13856,58500.0,60000.0,79000.0,Fall,2018,College of Engineering
1719,Aerospace Engineering,Doctorate,2,62500.0,77000.0,48000.0,+/- 20506,62500.0,62500.0,77000.0,Fall,2018,College of Engineering
1720,Biomedical Engineering,Bachelor,3,68333.0,70000.0,65000.0,+/- 2887,68750.0,70000.0,70000.0,Fall,2018,College of Engineering
1721,Chemical Engineering,Bachelor,23,78513.0,100000.0,55000.0,+/- 12004,70000.0,80000.0,87500.0,Fall,2018,College of Engineering
1722,Civil Engineering,Bachelor,30,59718.0,80000.0,48000.0,+/- 5776,57750.0,60000.0,61000.0,Fall,2018,College of Engineering
1723,Civil Engineering,Doctorate,2,66000.0,78000.0,54000.0,+/- 16971,66000.0,66000.0,78000.0,Fall,2018,College of Engineering
1724,Civil Engineering,Master,19,65458.0,90000.0,56000.0,+/- 7956,60750.0,62500.0,70000.0,Fall,2018,College of Engineering
1725,Computer Engineering - CECN,Bachelor,9,77889.0,95000.0,65000.0,+/- 9829,74250.0,75000.0,88000.0,Fall,2018,College of Engineering
1726,Computer Engineering - CECN,Master,3,121667.0,125000.0,115000.0,+/- 5774,122500.0,125000.0,125000.0,Fall,2018,College of Engineering
1727,Computer Engineering - CEEN,Bachelor,4,84250.0,109000.0,55000.0,+/- 28300,65000.0,86500.0,109000.0,Fall,2018,College of Engineering
1728,Computer Engineering - CEEN,Master,11,112727.0,135000.0,80000.0,+/- 18890,105000.0,115000.0,131250.0,Fall,2018,College of Engineering
1729,Computer Science,Bachelor,18,74114.0,135000.0,36000.0,+/- 20410,63500.0,74525.0,85000.0,Fall,2018,College of Engineering
1730,Computer Science,Master,3,123000.0,150000.0,109000.0,+/- 23388,109750.0,110000.0,150000.0,Fall,2018,College of Engineering
1731,Electrical Engineering,Bachelor,21,70122.0,93500.0,49000.0,+/- 12093,65500.0,70000.0,77625.0,Fall,2018,College of Engineering
1732,Electrical Engineering,Doctorate,3,111667.0,150000.0,85000.0,+/- 34034,96250.0,100000.0,150000.0,Fall,2018,College of Engineering
1733,Electrical Engineering,Master,10,86260.0,125000.0,40000.0,+/- 23230,74500.0,88800.0,103000.0,Fall,2018,College of Engineering
1734,Electronic Sys Engr Technology,Bachelor,11,72877.0,110000.0,60000.0,+/- 13653,68000.0,70325.0,76250.0,Fall,2018,College of Engineering
1735,Engineering Systems Mgmt,Master,4,78500.0,90000.0,62000.0,+/- 11818,80000.0,81000.0,90000.0,Fall,2018,College of Engineering
1736,Industrial Distribution,Bachelor,81,58190.0,100000.0,24000.0,+/- 10541,50250.0,57600.0,65000.0,Fall,2018,College of Engineering
1737,Industrial Engineering,Bachelor,40,66225.0,109000.0,33000.0,+/- 11695,60000.0,65000.0,72000.0,Fall,2018,College of Engineering
1738,Industrial Engineering,Master,6,79158.0,94000.0,70350.0,+/- 8686,73800.0,77800.0,88500.0,Fall,2018,College of Engineering
1739,Manufacturing & Mech Engr Tech,Bachelor,13,64760.0,80000.0,50000.0,+/- 9815,57950.0,65000.0,73000.0,Fall,2018,College of Engineering
1740,Mechanical Engineering,Bachelor,48,72304.0,101000.0,50000.0,+/- 12034,65000.0,70000.0,80000.0,Fall,2018,College of Engineering
1741,Mechanical Engineering,Master,8,77562.0,95000.0,65000.0,+/- 9737,72000.0,78000.0,85000.0,Fall,2018,College of Engineering
1742,Nuclear Engineering,Bachelor,3,64425.0,74000.0,51276.0,+/- 11776,63819.0,68000.0,74000.0,Fall,2018,College of Engineering
1743,Ocean Engineering,Bachelor,8,62034.0,70000.0,50000.0,+/- 8124,58000.0,64000.0,70000.0,Fall,2018,College of Engineering
1744,Petroleum Engineering,Bachelor,21,91448.0,120000.0,52000.0,+/- 20035,76250.0,100000.0,105000.0,Fall,2018,College of Engineering
1745,Petroleum Engineering,Doctorate,4,100750.0,130000.0,48000.0,+/- 37536,100000.0,112500.0,130000.0,Fall,2018,College of Engineering
1746,Environmental Geoscience,Bachelor,3,49759.0,51276.0,48000.0,+/- 1651,49500.0,50000.0,51276.0,Fall,2018,College of Geosciences
1747,Environmental Studies,Bachelor,2,42500.0,45000.0,40000.0,+/- 3536,42500.0,42500.0,45000.0,Fall,2018,College of Geosciences
1748,Geographic Info Science & Tech,Bachelor,1,74000.0,74000.0,74000.0,+/- 0,74000.0,74000.0,74000.0,Fall,2018,College of Geosciences
1749,Geology,Bachelor,4,70340.0,87360.0,54000.0,+/- 14223,65000.0,70000.0,87360.0,Fall,2018,College of Geosciences
1750,Geophysics,Bachelor,2,59138.0,67000.0,51276.0,+/- 11119,59138.0,59138.0,67000.0,Fall,2018,College of Geosciences
1751,Meteorology,Bachelor,3,36333.0,40000.0,30000.0,+/- 5508,36750.0,39000.0,40000.0,Fall,2018,College of Geosciences
1752,University Studies,Bachelor,1,48000.0,48000.0,48000.0,+/- 0,48000.0,48000.0,48000.0,Fall,2018,College of Geosciences
1753,Communication,Bachelor,19,40950.0,64000.0,27500.0,+/- 8973,35000.0,40000.0,47319.0,Fall,2018,College of Liberal Arts
1754,Economics,Bachelor,14,58201.0,80000.0,27040.0,+/- 12094,53500.0,59250.0,66500.0,Fall,2018,College of Liberal Arts
1755,Economics,Master,5,59000.0,72000.0,30000.0,+/- 17564,58000.0,67000.0,71750.0,Fall,2018,College of Liberal Arts
1756,English,Bachelor,3,52333.0,65000.0,40000.0,+/- 12503,49000.0,52000.0,65000.0,Fall,2018,College of Liberal Arts
1757,History,Bachelor,9,43592.0,51276.0,32500.0,+/- 7807,37000.0,45000.0,51276.0,Fall,2018,College of Liberal Arts
1758,History,Doctorate,2,70000.0,75000.0,65000.0,+/- 7071,70000.0,70000.0,75000.0,Fall,2018,College of Liberal Arts
1759,International Studies,Bachelor,5,51510.0,65000.0,30000.0,+/- 13387,51276.0,51276.0,63750.0,Fall,2018,College of Liberal Arts
1760,Philosophy,Bachelor,1,40000.0,40000.0,40000.0,+/- 0,40000.0,40000.0,40000.0,Fall,2018,College of Liberal Arts
1761,Political Science,Bachelor,14,49059.0,60000.0,36000.0,+/- 7047,45000.0,50000.0,53138.0,Fall,2018,College of Liberal Arts
1762,Psychology,Bachelor,11,40025.0,51276.0,25000.0,+/- 8038,34750.0,40000.0,46250.0,Fall,2018,College of Liberal Arts
1763,Sociology,Bachelor,3,45467.0,55400.0,40000.0,+/- 8617,40750.0,41000.0,55400.0,Fall,2018,College of Liberal Arts
1764,Spanish,Bachelor,1,50000.0,50000.0,50000.0,+/- 0,50000.0,50000.0,50000.0,Fall,2018,College of Liberal Arts
1765,Telecommunication MediaStudies,Bachelor,1,110040.0,110040.0,110040.0,+/- 0,110040.0,110040.0,110040.0,Fall,2018,College of Liberal Arts
1766,Accounting,Bachelor,5,59000.0,67000.0,55000.0,+/- 4677,56875.0,58000.0,64875.0,Fall,2018,College of Mays Business School
1767,Accounting,Master,2,58000.0,60000.0,56000.0,+/- 2828,58000.0,58000.0,60000.0,Fall,2018,College of Mays Business School
1768,Accounting-PPA,Master,4,56125.0,58000.0,55000.0,+/- 1315,55500.0,55750.0,58000.0,Fall,2018,College of Mays Business School
1769,Business Administration,Master,4,102375.0,126500.0,60000.0,+/- 29601,105000.0,111500.0,126500.0,Fall,2018,College of Mays Business School
1770,Business Honors,Bachelor,2,63500.0,70000.0,57000.0,+/- 9192,63500.0,63500.0,70000.0,Fall,2018,College of Mays Business School
1771,Finance,Bachelor,12,62000.0,85000.0,42000.0,+/- 12541,55000.0,63500.0,70000.0,Fall,2018,College of Mays Business School
1772,Financial Management,Master,4,72750.0,85000.0,55000.0,+/- 12816,73000.0,75500.0,85000.0,Fall,2018,College of Mays Business School
1773,Financial Management-PPA,Master,4,58250.0,67500.0,54000.0,+/- 6225,55500.0,55750.0,67500.0,Fall,2018,College of Mays Business School
1774,Human Resource Management,Master,8,77375.0,86000.0,72000.0,+/- 5878,72000.0,76500.0,86000.0,Fall,2018,College of Mays Business School
1775,Land Economics & Real Estate,Master,8,60125.0,70000.0,24000.0,+/- 15468,61000.0,66500.0,70000.0,Fall,2018,College of Mays Business School
1776,Management,Bachelor,6,60333.0,80000.0,35000.0,+/- 15807,54500.0,61500.0,75000.0,Fall,2018,College of Mays Business School
1777,Management Information Systems,Bachelor,9,61500.0,70000.0,50000.0,+/- 7071,57000.0,65000.0,67375.0,Fall,2018,College of Mays Business School
1778,Management Information Systems-PPA,Master,2,60000.0,60000.0,60000.0,+/- 0,60000.0,60000.0,60000.0,Fall,2018,College of Mays Business School
1779,Marketing,Bachelor,21,55405.0,94000.0,35000.0,+/- 12276,50000.0,52000.0,60000.0,Fall,2018,College of Mays Business School
1780,Marketing,Master,7,74286.0,120000.0,45000.0,+/- 23416,63500.0,76500.0,88125.0,Fall,2018,College of Mays Business School
1781,Supply Chain Management,Bachelor,12,59628.0,80000.0,40000.0,+/- 11596,50000.0,59000.0,69500.0,Fall,2018,College of Mays Business School
1782,University Studies,Bachelor,12,54708.0,120000.0,35000.0,+/- 21814,48000.0,50000.0,56500.0,Fall,2018,College of Mays Business School
1783,Medical Sciences,Doctorate,2,50000.0,50000.0,50000.0,+/- 0,50000.0,50000.0,50000.0,Fall,2018,College of Medicine
1784,Nursing,Bachelor,11,54545.0,65000.0,45000.0,+/- 5484,50750.0,55000.0,58500.0,Fall,2018,College of Nursing
1785,Hlth Promotion & Comm Hlth Sci,Doctorate,2,47500.0,50000.0,45000.0,+/- 3536,47500.0,47500.0,50000.0,Fall,2018,College of Public Health
1786,Public Health,Bachelor,4,56000.0,72000.0,40000.0,+/- 13952,50000.0,56000.0,72000.0,Fall,2018,College of Public Health
1787,Applied Mathematical Sciences,Bachelor,7,59214.0,72500.0,41000.0,+/- 11298,56750.0,62000.0,69125.0,Fall,2018,College of Science
1788,Biology,Bachelor,3,34667.0,40000.0,30000.0,+/- 5033,33000.0,34000.0,40000.0,Fall,2018,College of Science
1789,Chemistry,Bachelor,1,40000.0,40000.0,40000.0,+/- 0,40000.0,40000.0,40000.0,Fall,2018,College of Science
1790,Chemistry,Doctorate,5,59600.0,100000.0,48000.0,+/- 22645,48500.0,50000.0,88000.0,Fall,2018,College of Science
1791,Mathematics,Master,3,59000.0,95000.0,40000.0,+/- 31193,41500.0,42000.0,95000.0,Fall,2018,College of Science
1792,Microbiology,Bachelor,3,34000.0,37000.0,30000.0,+/- 3606,33750.0,35000.0,37000.0,Fall,2018,College of Science
1793,Molecular & Cell Biology,Bachelor,1,30000.0,30000.0,30000.0,+/- 0,30000.0,30000.0,30000.0,Fall,2018,College of Science
